,workoutid,route_prediction,perf_prediction,userid,diff_altitude,geo_distance,heart_rate_avg,speed_avg,elapsed_time,user_avg_speed,user_avg_dist
2384,507753171,3,2,9937628,77.0,0.0999298766255,0.0,13.259100914,2337.0,12.1202568054,0.136154896021
2385,602594037,3,0,9937628,99.2000045776,0.144236639142,142.716003418,11.6449737549,3772.0,12.1202568054,0.136154896021
2386,381170027,3,0,9937628,95.5999984741,0.119259513915,156.957000732,11.6909399033,3108.0,12.1202568054,0.136154896021
2387,465411162,3,2,3743021,106.199996948,0.112466670573,0.0,12.3262767792,3394.0,12.1251138051,0.122981992861
2388,647573212,3,0,3743021,109.199996948,0.128333255649,160.0,11.92811203,3985.0,12.1251138051,0.122981992861
2389,494636694,3,2,3743021,70.8000030518,0.128146052361,0.0,12.1209526062,3830.0,12.1251138051,0.122981992861
2390,485955992,3,1,947554,84.8000030518,0.199469730258,135.0,6.01441669464,9120.0,6.01441669464,0.199469730258
2391,571192183,3,1,8605838,69.1999969482,0.117838419974,138.0,10.1271028519,3296.0,9.62887454033,0.155806485564
2392,365708672,3,1,8605838,83.4000015259,0.205282256007,144.04699707,8.72735214233,6341.0,9.62887454033,0.155806485564
2393,585449191,3,1,8605838,61.7999992371,0.202208295465,143.0,10.6580343246,5156.0,9.62887454033,0.155806485564
2394,561489027,3,1,8605838,70.4000015259,0.176557272673,148.0,9.57366371155,5084.0,9.62887454033,0.155806485564
2395,408185265,3,1,8605838,78.5999984741,0.118810892105,126.667999268,7.81097650528,5159.0,9.62887454033,0.155806485564
2396,588858989,3,1,8605838,70.0,0.142568975687,142.0,10.4418735504,3511.0,9.62887454033,0.155806485564
2397,412156955,3,0,8605838,89.8000030518,0.12505428493,172.182998657,10.8832941055,3362.0,9.62887454033,0.155806485564
2398,364697507,3,1,8605838,66.0,0.1465357095,145.24899292,9.26562213898,4280.0,9.62887454033,0.155806485564
2399,480229761,3,1,8605838,141.0,0.13597227633,140.0,8.54429149628,4466.0,9.62887454033,0.155806485564
2400,593515375,3,1,8605838,70.8000030518,0.187236472964,140.0,10.2565345764,5272.0,9.62887454033,0.155806485564
2401,29839148,3,0,1038205,100.940002441,0.130181372166,153.0,12.107588768,3571.0,12.1652569771,0.127613045275
2402,29840595,3,0,1038205,204.759994507,0.125044718385,168.813995361,12.2229251862,3781.0,12.1652569771,0.127613045275
2403,315355080,3,1,3701695,55.0,0.156210571527,140.0,10.3226356506,5287.0,11.5843541405,0.153694709594
2404,322349253,3,0,3701695,57.0,0.166409879923,134.0,11.1836004257,5196.0,11.5843541405,0.153694709594
2405,551655282,3,2,3701695,62.0,0.132147848606,0.0,11.6143808365,4047.0,11.5843541405,0.153694709594
2406,499962001,3,0,3701695,50.0,0.185493126512,124.0,12.3383350372,5186.0,11.5843541405,0.153694709594
2407,502429220,3,2,3701695,60.0,0.166557401419,0.0,11.5819005966,5018.0,11.5843541405,0.153694709594
2408,502429245,3,2,3701695,116.200004578,0.164578616619,0.0,11.4762029648,5047.0,11.5843541405,0.153694709594
2409,578467010,3,2,3701695,155.800003052,0.166333824396,0.0,11.56823349,5016.0,11.5843541405,0.153694709594
2410,331534100,3,0,3701695,46.0,0.187775626779,149.0,12.0005435944,5346.0,11.5843541405,0.153694709594
2411,531938825,3,2,3701695,83.0,0.103990994394,0.0,11.258564949,3048.0,11.5843541405,0.153694709594
2412,638194334,3,2,3701695,50.7999992371,0.166077360511,0.0,13.0439939499,4450.0,11.5843541405,0.153694709594
2413,549887123,3,2,3701695,87.5999984741,0.0950665548444,0.0,11.0395040512,3130.0,11.5843541405,0.153694709594
2414,360509976,3,0,2218816,55.0,0.161061152816,141.488006592,14.6960659027,4391.0,13.3544894627,0.125790086575
2415,564655886,3,2,2218816,74.0,0.13167360425,0.0,12.9528656006,3660.0,13.3544894627,0.125790086575
2416,296435459,3,0,2218816,150.800003052,0.00707984995097,123.846000671,12.8479194641,3171.0,13.3544894627,0.125790086575
2417,359553475,3,0,2218816,62.4000015259,0.145310163498,141.835006714,14.4364700317,3601.0,13.3544894627,0.125790086575
2418,281478193,3,0,2218816,59.0,0.138577789068,145.794006348,14.3379945755,3505.0,13.3544894627,0.125790086575
2419,574734761,3,2,2218816,70.5999984741,0.136343702674,0.0,12.2817792892,4538.0,13.3544894627,0.125790086575
2420,537621568,3,2,2218816,64.8000030518,0.160484343767,0.0,11.9283313751,4843.0,13.3544894627,0.125790086575
2421,597491068,3,1,2369854,77.4000015259,0.0808395147324,141.0,10.6129426956,2329.0,10.6357895533,0.121728981535
2422,582316066,3,0,2369854,68.0,0.134487017989,171.0,12.2518835068,3474.0,10.6357895533,0.121728981535
2423,645892580,3,2,2369854,79.1999969482,0.149860411882,0.0,9.04254245758,5643.0,10.6357895533,0.121728981535
2424,505964970,3,0,3905196,88.0889968872,0.159548565745,148.610992432,12.6786632538,4278.0,12.2943300724,0.131749042496
2425,585563727,3,1,3905196,216.200012207,0.114471107721,136.319000244,10.633310318,3945.0,12.2943300724,0.131749042496
2426,395438340,3,0,3905196,114.599998474,0.106247730553,134.507995605,11.7782640457,3406.0,12.2943300724,0.131749042496
2427,322476603,3,0,3905196,97.2000045776,0.142626807094,144.960998535,12.6997451782,4241.0,12.2943300724,0.131749042496
2428,191369825,3,0,3905196,118.0,0.201998844743,145.951004028,11.5302228928,6080.0,12.2943300724,0.131749042496
2429,392659879,3,0,3905196,217.399993896,0.111538410187,130.158004761,11.0515289307,3772.0,12.2943300724,0.131749042496
2430,245237717,3,0,3905196,167.199996948,0.0820813551545,148.703994751,13.5772657394,2147.0,12.2943300724,0.131749042496
2431,394229416,3,0,3905196,217.399993896,0.115235485137,131.070007324,10.974199295,3948.0,12.2943300724,0.131749042496
2432,490321002,3,0,3905196,74.0680007935,0.0934837982059,160.479995728,14.9789686203,2422.0,12.2943300724,0.131749042496
2433,496772379,3,0,3905196,89.0029983521,0.159545555711,140.744995117,12.1233310699,4468.0,12.2943300724,0.131749042496
2434,601144663,3,0,3905196,70.8669967651,0.116529889405,161.136001587,14.219874382,2881.0,12.2943300724,0.131749042496
2435,265261038,3,0,3905196,105.400001526,0.21085909009,139.462997437,11.629360199,6221.0,12.2943300724,0.131749042496
2436,199866949,3,0,3905196,67.8000030518,0.123032569885,144.179992676,12.0371665955,3714.0,12.2943300724,0.131749042496
2437,292394955,3,0,3905196,195.0,0.10903788358,133.628005981,11.3802137375,3190.0,12.2943300724,0.131749042496
2438,264648496,3,0,3905196,74.1999969482,0.118592679501,148.845001221,12.9268388748,3132.0,12.2943300724,0.131749042496
2439,218549683,3,0,3905196,75.5999984741,0.0812131762505,144.988998413,12.5508699417,2466.0,12.2943300724,0.131749042496
2440,197568482,3,0,3905196,105.799995422,0.19290214777,148.845001221,11.7398118973,5657.0,12.2943300724,0.131749042496
2441,239100724,3,0,3905196,78.4000015259,0.0884519517422,137.664993286,12.2673015594,2570.0,12.2943300724,0.131749042496
2442,237910146,3,0,3905196,71.8000030518,0.114364556968,149.962005615,13.1591472626,3214.0,12.2943300724,0.131749042496
2443,645785978,3,0,3905196,103.199996948,0.19321924448,123.0,11.9505176544,5822.0,12.2943300724,0.131749042496
2444,286872499,3,0,6000431,161.600006104,0.0458821170032,135.358001709,11.4927930832,1006.0,12.1685380936,0.138449682092
2445,526902184,3,0,6000431,54.0,0.166552707553,146.0,12.6417665482,3739.0,12.1685380936,0.138449682092
2446,341127499,3,0,6000431,83.0,0.189882293344,157.432998657,12.7038793564,4262.0,12.1685380936,0.138449682092
2447,308965412,3,0,6000431,153.0,0.0824999883771,141.212997437,11.5181293488,2180.0,12.1685380936,0.138449682092
2448,371735119,3,0,6000431,57.7999992371,0.199715048075,156.677993774,12.4811925888,4769.0,12.1685380936,0.138449682092
2449,297687384,3,0,6000431,99.4000015259,0.095669105649,143.328994751,11.49609375,2709.0,12.1685380936,0.138449682092
2450,470111250,3,0,6000431,85.4000015259,0.161183133721,152.0,12.3881702423,4297.0,12.1685380936,0.138449682092
2451,306946670,3,0,6000431,91.0,0.0786155834794,174.057998657,12.5298881531,2408.0,12.1685380936,0.138449682092
2452,461039927,3,0,6000431,107.400001526,0.187499329448,151.0,12.393948555,4938.0,12.1685380936,0.138449682092
2453,320010594,3,0,6000431,106.799995422,0.10287669301,139.089996338,11.2430086136,2884.0,12.1685380936,0.138449682092
2454,353373244,3,2,6000431,148.800003052,0.212570503354,35.6753005981,12.96504879,5029.0,12.1685380936,0.138449682092
2455,531510696,3,2,13005985,74.4000015259,0.139803960919,0.0,11.2846126556,4560.0,11.2120873133,0.155211497098
2456,621596233,3,2,13005985,99.0,0.120068378747,0.0,12.6433935165,2886.0,11.2120873133,0.155211497098
2457,447751572,3,2,13005985,80.0,0.229868099093,0.0,11.1013679504,6796.0,11.2120873133,0.155211497098
2458,585508287,3,2,13005985,79.0,0.175447821617,0.0,11.4306526184,5315.0,11.2120873133,0.155211497098
2459,400349665,3,0,13005985,75.8000030518,0.101543880999,148.0,11.0416030884,3293.0,11.2120873133,0.155211497098
2460,406413938,3,2,13005985,87.0,0.150930851698,0.0,11.5161294937,4092.0,11.2120873133,0.155211497098
2461,346822483,3,0,13005985,87.5999984741,0.130003541708,157.0,11.1639766693,3529.0,11.2120873133,0.155211497098
2462,325522385,3,0,13005985,126.599998474,0.14324618876,147.0,11.180981636,3911.0,11.2120873133,0.155211497098
2463,452716814,3,2,13005985,69.8000030518,0.127022102475,0.0,12.2407503128,3371.0,11.2120873133,0.155211497098
2464,396516735,3,2,13005985,78.0,0.169678464532,0.0,11.2405891418,5498.0,11.2120873133,0.155211497098
2465,435166872,3,2,13005985,130.0,0.155652880669,0.0,10.6892557144,4486.0,11.2120873133,0.155211497098
2466,381623428,3,0,13005985,97.8000030518,0.167140752077,151.0,11.2251214981,4522.0,11.2120873133,0.155211497098
2467,415725516,3,2,13005985,86.1999969482,0.194088637829,0.0,11.168715477,5370.0,11.2120873133,0.155211497098
2468,546435450,3,2,13005985,130.0,0.181916177273,0.0,10.8388872147,5096.0,11.2120873133,0.155211497098
2469,357313595,3,0,13005985,92.0,0.160571590066,149.0,10.9039621353,4466.0,11.2120873133,0.155211497098
2470,444017247,3,2,13005985,57.0,0.15547157824,0.0,11.2907934189,4247.0,11.2120873133,0.155211497098
2471,493282175,3,2,13005985,100.0,0.181640267372,0.0,11.1233530045,5010.0,11.2120873133,0.155211497098
2472,396516094,3,2,13005985,77.5999984741,0.178610742092,0.0,11.01283741,5920.0,11.2120873133,0.155211497098
2473,517384118,3,2,13005985,107.0,0.121490120888,0.0,11.6866130829,3239.0,11.2120873133,0.155211497098
2474,411234005,3,2,13005985,92.1999969482,0.15955683589,0.0,11.0136613846,4466.0,11.2120873133,0.155211497098
2475,595925263,3,2,13005985,177.600006104,0.228611141443,0.0,10.6094646454,6650.0,11.2120873133,0.155211497098
2476,414691547,3,2,13005985,86.8000030518,0.144764780998,0.0,11.2029848099,4021.0,11.2120873133,0.155211497098
2477,518255514,3,2,13005985,94.0,0.119750492275,0.0,11.4588260651,3184.0,11.2120873133,0.155211497098
2478,555689786,3,2,13005985,98.2000045776,0.0881966426969,0.0,10.0215625763,2937.0,11.2120873133,0.155211497098
2479,475055441,3,1,681624,98.5999984741,0.186075225472,123.275001526,6.15897035599,12891.0,6.15897035599,0.186075225472
2480,387717293,3,1,1721981,50.0,0.170674979687,137.095001221,8.71312141418,6614.0,9.18145243327,0.131747194373
2481,387737612,3,1,1721981,53.7999992371,0.162439212203,147.675003052,9.54504489899,6056.0,9.18145243327,0.131747194373
2482,387737024,3,1,1721981,144.800003052,0.176034763455,143.384994507,8.87510585785,85599.0,9.18145243327,0.131747194373
2483,481768162,3,1,1721981,86.1999969482,0.133235111833,151.087997437,9.45470237732,4953.0,9.18145243327,0.131747194373
2484,320444005,3,1,1721981,102.199996948,4.43210268486e-09,141.186004639,8.52591705322,6006.0,9.18145243327,0.131747194373
2485,481772677,3,1,1721981,106.400001526,0.148099094629,139.539001465,9.97482299805,5415.0,9.18145243327,0.131747194373
2486,408290036,3,1,3556695,86.2699966431,0.15458099544,160.0,9.02865600586,5590.0,8.51408197569,0.157881542716
2487,464568389,3,1,3556695,100.199996948,0.241329684854,149.0,7.85044288635,10847.0,8.51408197569,0.157881542716
2488,479723911,3,1,3556695,82.4000015259,0.156631097198,144.0,8.30516052246,6333.0,8.51408197569,0.157881542716
2489,453839474,3,1,3556695,98.8000030518,0.156053438783,143.0,7.1102976799,7374.0,8.51408197569,0.157881542716
2490,419651503,3,1,3556695,75.1900024414,0.11302857101,157.0,9.3185338974,4700.0,8.51408197569,0.157881542716
2491,396200441,3,1,3556695,75.4100036621,0.179443240166,163.0,9.66981315613,8722.0,8.51408197569,0.157881542716
2492,362513686,3,1,3556695,76.8000030518,0.190402060747,157.535003662,9.2105178833,7497.0,8.51408197569,0.157881542716
2493,520688293,3,1,3556695,92.0,0.158990368247,140.0,8.20373725891,7131.0,8.51408197569,0.157881542716
2494,358405286,3,1,3556695,67.0,0.13607364893,161.638000488,9.58857154846,4729.0,8.51408197569,0.157881542716
2495,387557417,3,1,3556695,68.1999969482,0.116197764874,148.927001953,8.86482524872,5472.0,8.51408197569,0.157881542716
2496,444636709,3,1,3556695,88.4000015259,0.151029095054,142.0,7.14695072174,7120.0,8.51408197569,0.157881542716
2497,491072196,3,1,3556695,94.1999969482,0.161813110113,147.0,8.57892227173,6790.0,8.51408197569,0.157881542716
2498,511681591,3,1,3556695,94.4000015259,0.233752965927,145.0,8.60990142822,10202.0,8.51408197569,0.157881542716
2499,287434337,3,1,3556695,71.0,0.13755646348,153.727996826,8.25404834747,5974.0,8.51408197569,0.157881542716
2500,618628282,3,1,3556695,66.4000015259,0.136162891984,150.0,8.8448600769,5825.0,8.51408197569,0.157881542716
2501,512795601,3,1,3556695,76.8000030518,0.129226177931,140.0,8.72110843658,7766.0,8.51408197569,0.157881542716
2502,609362719,3,1,3556695,62.4000015259,0.145120710135,145.0,8.8645401001,5474.0,8.51408197569,0.157881542716
2503,644966872,3,1,3556695,85.8000030518,0.195413172245,135.0,6.82330656052,13184.0,8.51408197569,0.157881542716
2504,380896759,3,1,3556695,77.4000015259,0.168471649289,157.12600708,9.31447982788,6278.0,8.51408197569,0.157881542716
2505,450790337,3,1,3556695,141.399993896,0.0922540947795,134.20199585,7.3985953331,14236.0,8.51408197569,0.157881542716
2506,390524079,3,1,3556695,64.8000030518,0.161019414663,153.755004883,8.89161491394,7100.0,8.51408197569,0.157881542716
2507,561186596,3,1,3556695,89.5999984741,0.149684563279,146.0,8.38215923309,11491.0,8.51408197569,0.157881542716
2508,585125977,3,1,3556695,83.4000015259,0.167040303349,148.0,8.84284210205,6320.0,8.51408197569,0.157881542716
2509,24470220,3,1,2653528,59.2000007629,0.158591747284,111.183998108,10.6933279037,4782.0,11.0542696544,0.144209326378
2510,62181323,3,0,2653528,95.0,0.0710031017661,121.197998047,11.7673654556,2053.0,11.0542696544,0.144209326378
2511,614684888,3,0,2653528,79.8000030518,0.164570301771,231.0,10.7204561234,4898.0,11.0542696544,0.144209326378
2512,509598668,3,0,2653528,188.0,0.128466323018,216.93800354,10.7690019608,3790.0,11.0542696544,0.144209326378
2513,610259903,3,0,2653528,79.4000015259,0.0966616347432,217.0,10.8930883408,3207.0,11.0542696544,0.144209326378
2514,35662785,3,0,2653528,48.0,0.181822344661,138.994995117,11.8417482376,4804.0,11.0542696544,0.144209326378
2515,447727013,3,0,2653528,60.5999984741,0.132564455271,225.628005981,11.0917406082,3526.0,11.0542696544,0.144209326378
2516,32977255,3,1,2653528,76.0,0.122752144933,124.815002441,10.674120903,3217.0,11.0542696544,0.144209326378
2517,622288729,3,0,2653528,89.5999984741,0.130018085241,215.0,10.4556779861,3713.0,11.0542696544,0.144209326378
2518,248496268,3,0,2653528,55.0,0.192178279161,217.440994263,11.2812223434,5117.0,11.0542696544,0.144209326378
2519,601038850,3,0,2653528,169.800003052,0.267365247011,228.0,11.7432994843,6565.0,11.0542696544,0.144209326378
2520,304648339,3,0,2653528,127.0,0.128830581903,227.169006348,10.9498338699,3575.0,11.0542696544,0.144209326378
2521,650596509,3,0,2653528,72.8000030518,0.115072250366,225.0,10.6313457489,3303.0,11.0542696544,0.144209326378
2522,227799349,3,0,2653528,97.2000045776,0.129034072161,136.240997314,11.247546196,3384.0,11.0542696544,0.144209326378
2523,110427743,3,2,7136731,75.0,0.128172799945,0.0,7.36653804779,4908.0,7.85732316971,0.105290077627
2524,182646044,3,2,7136731,83.0,0.0824073553085,0.0,8.34810829163,3146.0,7.85732316971,0.105290077627
2525,219021340,3,0,9422215,96.4000015259,0.147484615445,149.438995361,10.9859657288,5168.0,10.466217804,0.152175725996
2526,321096158,3,1,9422215,86.4000015259,0.11825966835,139.716995239,10.0077362061,4510.0,10.466217804,0.152175725996
2527,215795101,3,1,9422215,99.0,0.202046409249,142.554000854,10.2344322205,7544.0,10.466217804,0.152175725996
2528,321095705,3,0,9422215,111.800003052,0.0948202088475,148.117996216,11.0633678436,3255.0,10.466217804,0.152175725996
2529,214100736,3,1,9422215,90.4000015259,0.19826772809,143.01600647,10.0395870209,7638.0,10.466217804,0.152175725996
2530,300780503,3,0,10102190,117.300003052,0.132429867983,154.0,11.3452396393,3203.0,11.3452396393,0.132429867983
2531,264050346,3,0,10943750,83.5999984741,0.0841557085514,151.214996338,11.3985137939,2670.0,10.5349924088,0.103854839876
2532,269777237,3,0,10943750,141.800003052,0.100897401571,151.86000061,11.1626472473,2829.0,10.5349924088,0.103854839876
2533,277281761,3,0,10943750,83.8000030518,0.143127381802,160.835998535,11.4843854904,3794.0,10.5349924088,0.103854839876
2534,206937625,3,1,10943750,80.4000015259,0.115351110697,153.128005981,10.1620159149,3546.0,10.5349924088,0.103854839876
2535,290139320,3,1,10943750,219.599990845,0.0562314204872,144.975997925,6.01737117767,3174.0,10.5349924088,0.103854839876
2536,308575185,3,0,10943750,155.800003052,0.141329005361,150.427993774,11.4505414963,4214.0,10.5349924088,0.103854839876
2537,264049997,3,0,10943750,120.599998474,0.0845442339778,153.751998901,11.0454492569,2536.0,10.5349924088,0.103854839876
2538,264049969,3,1,10943750,151.599990845,0.110410146415,143.731994629,10.2446126938,3658.0,10.5349924088,0.103854839876
2539,272819180,3,1,10943750,138.0,0.0718400552869,150.091995239,10.4031496048,2236.0,10.5349924088,0.103854839876
2540,308575287,3,0,10943750,121.400001526,0.130661934614,176.522994995,11.9812374115,3356.0,10.5349924088,0.103854839876
2541,56712480,3,0,1670340,91.806098938,0.155583113432,156.0,12.1424179077,3540.0,11.9814343452,0.1563635692
2542,62443770,3,0,1670340,204.760726929,0.198444455862,162.0,12.3700609207,6173.0,11.9814343452,0.1563635692
2543,13552952,3,0,1670340,71.1374969482,0.112602718174,155.0,11.683549881,2667.0,11.9814343452,0.1563635692
2544,40211228,3,0,1670340,50.4692993164,0.193114593625,155.0,12.1581583023,4641.0,11.9814343452,0.1563635692
2545,317536789,3,0,1670340,63.5999984741,0.127054125071,151.173995972,12.5899000168,2717.0,11.9814343452,0.1563635692
2546,238970917,3,0,1670340,55.2764015198,0.160114139318,143.0,11.1997966766,4779.0,11.9814343452,0.1563635692
2547,292674690,3,0,1670340,92.0,0.18980191648,151.009002686,12.0203170776,4689.0,11.9814343452,0.1563635692
2548,273111532,3,0,1670340,68.2537994385,0.114193491638,152.0,11.6872739792,3214.0,11.9814343452,0.1563635692
2549,34690376,3,1,2076057,163.800003052,0.0636288896203,145.0,10.3160152435,1867.0,10.3288537661,0.129490472997
2550,26908403,3,1,2076057,67.0,0.107685416937,147.0,10.4688796997,2892.0,10.3288537661,0.129490472997
2551,29324109,3,0,2076057,125.799995422,0.145162895322,145.0,10.6815099716,4132.0,10.3288537661,0.129490472997
2552,18995655,3,1,2076057,93.8000030518,0.0938090458512,153.399002075,9.95523643494,2703.0,10.3288537661,0.129490472997
2553,256238915,3,0,2076057,73.0,0.102824762464,145.962997437,11.4111299515,2554.0,10.3288537661,0.129490472997
2554,22089392,3,1,2076057,154.600006104,0.138956874609,151.0,9.6214389801,4142.0,10.3288537661,0.129490472997
2555,23652903,3,1,2076057,92.0,0.102745875716,144.0,9.12525939941,3377.0,10.3288537661,0.129490472997
2556,47583884,3,1,2076057,115.0,0.147622868419,144.0,10.5614032745,4104.0,10.3288537661,0.129490472997
2557,28487674,3,1,2076057,145.399993896,0.182539239526,141.0,10.3493041992,5177.0,10.3288537661,0.129490472997
2558,112067980,3,1,2076057,80.1999969482,0.199475333095,150.0,10.4483718872,6450.0,10.3288537661,0.129490472997
2559,30091872,3,0,2076057,96.4000015259,0.0931878015399,151.0,10.6175775528,2527.0,10.3288537661,0.129490472997
2560,194268566,3,1,2076057,53.7999992371,0.176246672869,142.677993774,10.3901185989,5917.0,10.3288537661,0.129490472997
2561,240500293,3,1,6064655,149.0,0.109848745167,171.0,7.58971595764,3788.0,7.58971595764,0.109848745167
2562,349540716,3,1,6422295,104.599998474,0.0720620602369,154.654006958,8.8815612793,2818.0,9.26444911957,0.107502371073
2563,314721307,3,1,6422295,61.7999992371,0.142942681909,159.113998413,9.64733695984,5406.0,9.26444911957,0.107502371073
2564,506182275,3,2,12362801,139.600006104,0.1193735376,0.0,11.4000358582,3189.0,11.2550616264,0.109710138291
2565,501261037,3,2,12362801,79.1999969482,0.100046738982,0.0,11.1100873947,2875.0,11.2550616264,0.109710138291
2566,77993702,3,1,2174810,100.458000183,0.0877222567797,161.0,7.74932861328,3494.0,7.74932861328,0.0877222567797
2567,571767350,3,0,11737814,145.457000732,0.148371294141,134.0,11.0969629288,4438.0,11.0862895966,0.142722027004
2568,631501029,3,1,11737814,87.0,0.111289039254,149.408004761,10.224486351,3748.0,11.0862895966,0.142722027004
2569,575645349,3,0,11737814,104.788002014,0.128653123975,138.0,10.8345575333,3575.0,11.0862895966,0.142722027004
2570,592287637,3,1,11737814,86.9295959473,0.13652895391,143.0,9.09223937988,4586.0,11.0862895966,0.142722027004
2571,631500522,3,0,11737814,84.0,0.110192984343,151.350006104,10.7397089005,3526.0,11.0862895966,0.142722027004
2572,427471207,3,0,11737814,75.0,0.11041252315,145.0,12.3068561554,3083.0,11.0862895966,0.142722027004
2573,389939394,3,0,11737814,56.0,0.201891437173,156.0,11.6902017593,5178.0,11.0862895966,0.142722027004
2574,428281278,3,0,11737814,75.0,0.110526666045,133.0,11.0398426056,3440.0,11.0862895966,0.142722027004
2575,392656567,3,0,11737814,74.0,0.174391627312,151.0,12.1129198074,4988.0,11.0862895966,0.142722027004
2576,388739444,3,0,11737814,56.0,0.194962620735,156.0,11.7251205444,4939.0,11.0862895966,0.142722027004
2577,626776587,3,1,12751232,180.599990845,0.13039419055,151.0,6.63643169403,8965.0,6.63643169403,0.13039419055
2578,379799844,3,1,2140747,78.0,0.103969015181,146.0,10.3510761261,3597.0,10.3510761261,0.103969015181
2579,33675191,3,0,114073,64.4079971313,0.124142147601,168.0,14.0603351593,2529.0,14.1145554322,0.127570930868
2580,36334530,3,0,114073,137.468597412,0.117867708206,162.0,14.0123300552,2434.0,14.1145554322,0.127570930868
2581,214033788,3,0,114073,86.1999969482,0.138638362288,173.0,14.0720596313,2972.0,14.1145554322,0.127570930868
2582,50081088,3,0,114073,95.6509017944,0.139632686973,163.0,13.7347593307,3031.0,14.1145554322,0.127570930868
2583,323550148,3,0,114073,88.5999984741,0.176397874951,178.526000977,14.2032470703,3824.0,14.1145554322,0.127570930868
2584,15197849,3,0,114073,71.6186981201,0.124295979738,173.0,14.2813882828,2498.0,14.1145554322,0.127570930868
2585,303179464,3,0,114073,104.0,0.124852888286,179.955001831,13.9218835831,2677.0,14.1145554322,0.127570930868
2586,623918203,3,2,114073,96.8000030518,0.118985854089,0.0,14.4961071014,2391.0,14.1145554322,0.127570930868
2587,113605024,3,0,114073,92.5999984741,0.117401719093,170.0,14.6741666794,2311.0,14.1145554322,0.127570930868
2588,96804910,3,0,114073,127.599998474,0.123154856265,169.0,14.4470777512,2447.0,14.1145554322,0.127570930868
2589,7329723,3,1,114073,68.2539978027,0.128443300724,139.0,10.2744665146,4237.0,14.1145554322,0.127570930868
2590,189874670,3,0,114073,97.4000015259,0.117605365813,164.0,14.4582624435,2365.0,14.1145554322,0.127570930868
2591,39695739,3,0,114073,117.281303406,0.118436537683,160.0,14.006319046,2468.0,14.1145554322,0.127570930868
2592,82462914,3,0,114073,147.0,0.117859177291,171.0,15.3201789856,2229.0,14.1145554322,0.127570930868
2593,30440810,3,0,114073,75.9443969727,0.123683050275,161.0,13.7429122925,2575.0,14.1145554322,0.127570930868
2594,185901682,3,0,114073,100.199996948,0.138613238931,169.0,14.2660236359,2902.0,14.1145554322,0.127570930868
2595,66134773,3,0,114073,94.0,0.110811389983,167.214004517,14.3151597977,2249.0,14.1145554322,0.127570930868
2596,501308305,3,0,114073,98.4000015259,0.116924457252,162.0,14.516913414,2313.0,14.1145554322,0.127570930868
2597,185901705,3,0,114073,76.4000015259,0.12336666137,171.0,14.168674469,2510.0,14.1145554322,0.127570930868
2598,248608423,3,0,114073,95.0,0.118847519159,170.319000244,14.0977249146,2451.0,14.1145554322,0.127570930868
2599,278843765,3,0,114073,95.1999969482,0.123495690525,167.037002563,14.6324939728,2474.0,14.1145554322,0.127570930868
2600,156092319,3,0,114073,97.2000045776,0.113338336349,165.852005005,14.3746862411,2274.0,14.1145554322,0.127570930868
2601,107240228,3,0,114073,117.0,0.162729129195,174.0,14.5031690598,3767.0,14.1145554322,0.127570930868
2602,262581560,3,0,114073,89.0,0.135471582413,166.119003296,14.2822647095,3062.0,14.1145554322,0.127570930868
2603,7482663,3,0,114073,70.6573028564,0.124071627855,165.0,13.4133634567,2649.0,14.1145554322,0.127570930868
2604,324542286,3,0,114073,81.0,0.13777706027,185.716003418,14.7024736404,2811.0,14.1145554322,0.127570930868
2605,342033751,3,0,789985,93.8000030518,0.0639725401998,158.087005615,13.6723642349,1582.0,13.6723642349,0.0639725401998
2606,528493081,3,1,1356350,67.8000030518,0.200082153082,149.0,9.55653190613,5889.0,9.11874437332,0.168382287025
2607,559739804,3,1,1356350,85.4000015259,0.136682420969,139.951004028,8.68095684052,4285.0,9.11874437332,0.168382287025
2608,226296918,3,0,7197311,107.599998474,0.167551100254,143.158996582,10.8701925278,4908.0,10.1994312922,0.156645173828
2609,98446153,3,1,7197311,73.8000030518,0.109599165618,133.0,9.80340862274,4873.0,10.1994312922,0.156645173828
2610,98447764,3,1,7197311,111.400001526,0.0919135287404,140.0,10.1544723511,3965.0,10.1994312922,0.156645173828
2611,98447027,3,1,7197311,79.1999969482,0.0886338278651,126.621002197,6.31193113327,4279.0,10.1994312922,0.156645173828
2612,322481734,3,0,7197311,68.8000030518,0.200485125184,147.093002319,16.0551395416,3762.0,10.1994312922,0.156645173828
2613,322479644,3,0,7197311,73.0,0.156596675515,147.0,12.2747917175,4534.0,10.1994312922,0.156645173828
2614,322480475,3,0,7197311,58.2000007629,0.19309040904,147.927993774,16.2240753174,3707.0,10.1994312922,0.156645173828
2615,271933124,3,1,7197311,63.2000007629,0.176941514015,136.45300293,9.00903320312,8210.0,10.1994312922,0.156645173828
2616,210024041,3,1,7197311,54.4000015259,0.208112046123,133.81199646,8.70474910736,7641.0,10.1994312922,0.156645173828
2617,322479712,3,1,7197311,57.2000007629,0.145679220557,107.0,7.44545698166,6149.0,10.1994312922,0.156645173828
2618,271934081,3,1,7197311,63.5999984741,0.135282054543,129.0,9.4394235611,4232.0,10.1994312922,0.156645173828
2619,322483039,3,1,7197311,72.5999984741,0.226221561432,94.0,6.24369716644,8881.0,10.1994312922,0.156645173828
2620,98446817,3,1,7197311,75.0,0.108851261437,128.0,9.30999088287,3208.0,10.1994312922,0.156645173828
